language,length,word,display,in_answer_pool
en,5,aveny,aveny,false
en,5,avera,avera,false
en,5,avern,avern,false
en,5,avers,avers,false
en,5,avert,avert,false
en,5,avery,avery,false
en,5,avgas,avgas,false
en,5,avian,avian,false
en,5,avick,avick,false
en,5,aview,aview,false
en,5,avile,avile,false
en,5,avine,avine,false
en,5,avion,avion,false
en,5,aviso,aviso,false
en,5,avoid,avoid,true
en,5,avoir,avoir,false
en,5,avoke,avoke,false
en,5,avoue,avoue,false
en,5,avour,avour,false
en,5,avowe,avowe,false
en,5,avows,avows,false
en,5,awabi,awabi,false
en,5,awacs,awacs,false
en,5,awaft,awaft,false
en,5,await,await,true
en,5,awake,awake,true
en,5,awald,awald,false
en,5,awalt,awalt,false
en,5,awane,awane,false
en,5,award,award,true
en,5,aware,aware,true
en,5,awarn,awarn,false
en,5,awash,awash,false
en,5,awave,awave,false
en,5,aways,aways,false
en,5,awber,awber,false
en,5,aweek,aweek,false
en,5,aweel,aweel,false
en,5,awest,awest,false
en,5,aweto,aweto,false
en,5,awful,awful,true
en,5,awhet,awhet,false
en,5,awhir,awhir,false
en,5,awide,awide,false
en,5,awing,awing,false
en,5,awink,awink,false
en,5,awiwi,awiwi,false
en,5,awkly,awkly,false
en,5,awned,awned,false
en,5,awner,awner,false
en,5,awoke,awoke,false
en,5,awols,awols,false
en,5,awork,awork,false
en,5,axels,axels,false
en,5,axers,axers,false
en,5,axial,axial,false
en,5,axile,axile,false
en,5,axils,axils,false
en,5,axine,axine,false
en,5,axing,axing,false
en,5,axiom,axiom,false
en,5,axion,axion,false
en,5,axite,axite,false
en,5,axled,axled,false
en,5,axles,axles,false
en,5,axman,axman,false
en,5,axmen,axmen,false
en,5,axoid,axoid,false
en,5,axone,axone,false
en,5,axons,axons,false
en,5,ayahs,ayahs,false
en,5,ayelp,ayelp,false
en,5,ayens,ayens,false
en,5,ayins,ayins,false
en,5,aylet,aylet,false
en,5,ayllu,ayllu,false
en,5,ayond,ayond,false
en,5,ayont,ayont,false
en,5,ayous,ayous,false
en,5,ayuyu,ayuyu,false
en,5,azans,azans,false
en,5,azide,azide,false
en,5,azido,azido,false
en,5,azine,azine,false
en,5,azlon,azlon,false
en,5,azoch,azoch,false
en,5,azofy,azofy,false
en,5,azoic,azoic,false
en,5,azole,azole,false
en,5,azons,azons,false
en,5,azote,azote,false
en,5,azoth,azoth,false
en,5,azoxy,azoxy,false
en,5,aztec,aztec,false
en,5,azure,azure,false
en,5,azury,azury,false
en,5,azyme,azyme,false
en,5,baaed,baaed,false
en,5,baals,baals,false
en,5,babai,babai,false
en,5,babas,babas,false
en,5,babby,babby,false
en,5,babel,babel,false
en,5,babes,babes,false
en,5,babis,babis,false
en,5,babka,babka,false
en,5,bable,bable,false
en,5,baboo,baboo,false
en,5,babua,babua,false
en,5,babul,babul,false
en,5,babus,babus,false
en,5,bacao,bacao,false
en,5,bacca,bacca,false
en,5,baccy,baccy,false
en,5,bache,bache,false
en,5,bacin,bacin,false
en,5,bacis,bacis,false
en,5,backs,backs,true
en,5,backy,backy,false
en,5,bacon,bacon,true
en,5,badan,badan,false
en,5,baddy,baddy,false
en,5,badge,badge,true
en,5,badju,badju,false
en,5,badly,badly,true
en,5,badon,badon,false
en,5,baffs,baffs,false
en,5,baffy,baffy,false
en,5,bafta,bafta,false
en,5,bagdi,bagdi,false
en,5,bagel,bagel,false
en,5,bagge,bagge,false
en,5,baggy,baggy,false
en,5,bagie,bagie,false
en,5,bagio,bagio,false
en,5,bagle,bagle,false
en,5,bagne,bagne,false
en,5,bagre,bagre,false
en,5,bahai,bahai,false
en,5,baham,baham,false
en,5,bahan,bahan,false
en,5,bahar,bahar,false
en,5,bahay,bahay,false
en,5,bahoe,bahoe,false
en,5,bahoo,bahoo,false
en,5,bahts,bahts,false
en,5,bahur,bahur,false
en,5,bahut,bahut,false
en,5,baign,baign,false
en,5,baile,baile,false
en,5,bailo,bailo,false
en,5,bails,bails,false
en,5,baioc,baioc,false
en,5,bairn,bairn,false
en,5,baith,baith,false
en,5,baits,baits,false
en,5,baiza,baiza,false
en,5,baize,baize,false
en,5,bajan,bajan,false
en,5,bajau,bajau,false
en,5,bajra,bajra,false
en,5,bajri,bajri,false
en,5,bakal,bakal,false
en,5,baked,baked,true
en,5,baken,baken,false
en,5,baker,baker,true
en,5,bakes,bakes,false
en,5,bakie,bakie,false
en,5,bakli,bakli,false
en,5,bakra,bakra,false
en,5,balai,balai,false
en,5,balak,balak,false
en,5,balan,balan,false
en,5,balao,balao,false
en,5,balas,balas,false
en,5,balat,balat,false
en,5,balau,balau,false
en,5,balds,balds,false
en,5,baldy,baldy,false
en,5,baled,baled,false
en,5,balei,balei,false
en,5,baler,baler,false
en,5,bales,bales,false
en,5,balks,balks,false
en,5,balky,balky,false
en,5,balli,balli,false
en,5,ballo,ballo,false
en,5,balls,balls,true
en,5,bally,bally,false
en,5,balms,balms,false
en,5,balmy,balmy,false
en,5,balon,balon,false
en,5,baloo,baloo,false
en,5,balor,balor,false
en,5,balow,balow,false
en,5,balsa,balsa,false
en,5,balti,balti,false
en,5,balun,balun,false
en,5,balut,balut,false
en,5,balza,balza,false
en,5,bamah,bamah,false
en,5,banak,banak,false
en,5,banal,banal,false
en,5,banat,banat,false
en,5,banba,banba,false
en,5,banca,banca,false
en,5,banco,banco,false
en,5,banda,banda,false
en,5,bande,bande,false
en,5,bandh,bandh,false
en,5,bandi,bandi,false
en,5,bando,bando,false
en,5,bands,bands,true
en,5,bandy,bandy,false
en,5,baned,baned,false
en,5,banes,banes,false
en,5,banff,banff,false
en,5,banga,banga,false
en,5,bange,bange,false
en,5,bangs,bangs,true
en,5,bangy,bangy,false
en,5,bania,bania,false
en,5,banig,banig,false
en,5,banjo,banjo,false
en,5,banks,banks,true
en,5,banky,banky,false
en,5,banns,banns,false
en,5,bantu,bantu,false
en,5,banty,banty,false
en,5,banus,banus,false
en,5,banya,banya,false
en,5,barad,barad,false
en,5,barat,barat,false
en,5,barba,barba,false
en,5,barbe,barbe,false
en,5,barbs,barbs,false
en,5,barbu,barbu,false
en,5,barde,barde,false
en,5,bardo,bardo,false
en,5,bards,bards,false
en,5,bardy,bardy,false
en,5,bared,bared,false
en,5,barer,barer,false
en,5,bares,bares,false
en,5,baret,baret,false
en,5,barff,barff,false
en,5,barfs,barfs,false
en,5,barfy,barfy,false
en,5,barge,barge,true
en,5,bargh,bargh,false
en,5,baria,baria,false
en,5,baric,baric,false
en,5,barid,barid,false
en,5,barie,barie,false
en,5,barih,barih,false
en,5,baris,baris,false
en,5,barit,barit,false
en,5,barks,barks,true
en,5,barky,barky,false
en,5,barly,barly,false
en,5,barms,barms,false
en,5,barmy,barmy,false
en,5,barns,barns,false
en,5,barny,barny,false
en,5,baroi,baroi,false
en,5,baron,baron,true
en,5,barra,barra,false
en,5,barre,barre,false
en,5,barry,barry,true
en,5,barse,barse,false
en,5,barth,barth,false
en,5,barye,barye,false
en,5,basad,basad,false
en,5,basal,basal,false
en,5,basan,basan,false
en,5,basat,basat,false
en,5,based,based,true
en,5,baser,baser,false
en,5,bases,bases,true
en,5,basic,basic,true
en,5,basil,basil,true
en,5,basin,basin,false
en,5,basis,basis,true
en,5,baske,baske,false
en,5,basks,basks,false
en,5,bason,bason,false
en,5,basos,basos,false
en,5,bassa,bassa,false
en,5,bassi,bassi,false
en,5,basso,basso,false
en,5,bassy,bassy,false
en,5,basta,basta,false
en,5,baste,baste,false
en,5,basti,basti,false
en,5,basto,basto,false
en,5,basts,basts,false
en,5,basyl,basyl,false
en,5,batad,batad,false
en,5,batak,batak,false
en,5,batan,batan,false
en,5,batch,batch,true
en,5,batea,batea,false
en,5,bated,bated,false
en,5,batel,batel,false
en,5,bater,bater,false
en,5,bates,bates,true
en,5,bathe,bathe,true
en,5,baths,baths,false
en,5,batik,batik,false
en,5,batis,batis,false
en,5,baton,baton,false
en,5,batta,batta,false
en,5,batts,batts,false
en,5,battu,battu,false
en,5,batty,batty,false
en,5,batwa,batwa,false
en,5,baubo,baubo,false
en,5,bauch,bauch,false
en,5,bauds,bauds,false
en,5,bauge,bauge,false
en,5,bauld,bauld,false
en,5,baulk,baulk,false
en,5,baume,baume,false
en,5,bauno,bauno,false
en,5,baure,baure,false
en,5,bauta,bauta,false
en,5,bavin,bavin,false
en,5,bawds,bawds,false
en,5,bawdy,bawdy,false
en,5,bawke,bawke,false
en,5,bawls,bawls,false
en,5,bawly,bawly,false
en,5,bawra,bawra,false
en,5,bawty,bawty,false
en,5,bayal,bayal,false
en,5,bayed,bayed,false
en,5,bayok,bayok,false
en,5,bayou,bayou,false
en,5,bazar,bazar,false
en,5,bazoo,bazoo,false
en,5,beach,beach,true
en,5,beads,beads,false
en,5,beady,beady,false
en,5,beaks,beaks,false
en,5,beaky,beaky,false
en,5,beala,beala,false
en,5,beams,beams,false
en,5,beamy,beamy,false
en,5,beano,beano,false
en,5,beans,beans,true
en,5,beant,beant,false
en,5,beany,beany,false
en,5,beard,beard,true
en,5,bearm,bearm,false
en,5,bears,bears,true
en,5,beast,beast,true
en,5,beata,beata,false
en,5,beath,beath,false
en,5,beati,beati,false
en,5,beats,beats,true
en,5,beaus,beaus,false
en,5,beaut,beaut,false
en,5,beaux,beaux,false
en,5,bebar,bebar,false
en,5,bebat,bebat,false
en,5,bebay,bebay,false
en,5,bebed,bebed,false
en,5,bebog,bebog,false
en,5,bebop,bebop,false
en,5,becap,becap,false
en,5,becco,becco,false
en,5,beche,beche,false
en,5,becks,becks,false
en,5,becky,becky,false
en,5,becry,becry,false
en,5,becut,becut,false
en,5,bedad,bedad,false
en,5,beday,beday,false
en,5,bedel,bedel,false
en,5,beden,beden,false
en,5,bedew,bedew,false
en,5,bedim,bedim,false
en,5,bedin,bedin,false
en,5,bedip,bedip,false
en,5,bedog,bedog,false
en,5,bedot,bedot,false
en,5,bedub,bedub,false
en,5,bedur,bedur,false
en,5,bedye,bedye,false
en,5,beech,beech,false
en,5,beedi,beedi,false
en,5,beefs,beefs,false
en,5,beefy,beefy,false
en,5,beele,beele,false
en,5,beent,beent,false
en,5,beeps,beeps,true
en,5,beers,beers,true
en,5,beery,beery,false
en,5,beest,beest,false
en,5,beeth,beeth,false
en,5,beets,beets,false
en,5,beety,beety,false
en,5,beeve,beeve,false
en,5,befan,befan,false
en,5,befit,befit,false
en,5,befog,befog,false
en,5,befop,befop,false
en,5,befur,befur,false
en,5,begad,begad,false
en,5,began,began,true
en,5,begar,begar,false
en,5,begat,begat,false
en,5,begay,begay,false
en,5,begem,begem,false
en,5,beget,beget,false
en,5,begin,begin,true
en,5,begob,begob,false
en,5,begod,begod,false
en,5,begot,begot,false
en,5,begum,begum,false
en,5,begun,begun,true
en,5,begut,begut,false
en,5,behap,behap,false
en,5,behav,behav,false
en,5,behen,behen,false
en,5,behew,behew,false
en,5,beice,beice,false
en,5,beige,beige,false
en,5,beigy,beigy,false
en,5,beild,beild,false
en,5,being,being,true
en,5,beira,beira,false
en,5,beisa,beisa,false
en,5,bejan,bejan,false
en,5,bejel,bejel,false
en,5,bejig,bejig,false
en,5,bekah,bekah,false
en,5,bekko,bekko,false
en,5,belah,belah,false
en,5,belam,belam,false
en,5,belap,belap,false
en,5,belar,belar,false
en,5,belat,belat,false
en,5,belay,belay,false
en,5,belch,belch,false
en,5,belee,belee,false
en,5,belga,belga,false
en,5,belie,belie,false
en,5,belis,belis,false
en,5,bella,bella,false
en,5,belle,belle,true
en,5,belli,belli,false
en,5,bello,bello,false
en,5,bells,bells,true
en,5,belly,belly,true
en,5,below,below,true
en,5,belts,belts,true
en,5,belue,belue,false
en,5,belve,belve,false
en,5,bemad,bemad,false
en,5,beman,beman,false
en,5,bemar,bemar,false
en,5,bemas,bemas,false
en,5,bemat,bemat,false
en,5,bemba,bemba,false
en,5,bemix,bemix,false
en,5,bemol,bemol,false
en,5,bemud,bemud,false
en,5,benab,benab,false
en,5,bench,bench,true
en,5,benda,benda,false
en,5,bends,bends,false
en,5,bendy,bendy,false
en,5,benes,benes,false
en,5,benet,benet,false
en,5,benic,benic,false
en,5,benim,benim,false
en,5,benin,benin,false
en,5,benjy,benjy,false
en,5,benne,benne,false
en,5,benni,benni,false
en,5,benny,benny,true
en,5,bensh,bensh,false
en,5,bents,bents,false
en,5,benty,benty,false
en,5,benzo,benzo,false
en,5,beode,beode,false
en,5,bepat,bepat,false
en,5,bepaw,bepaw,false
en,5,bepen,bepen,false
en,5,bepun,bepun,false
en,5,berat,berat,false
en,5,beray,beray,false
en,5,beret,beret,false
en,5,bergh,bergh,false
en,5,bergs,bergs,false
en,5,bergy,bergy,false
en,5,berme,berme,false
en,5,berms,berms,false
en,5,berne,berne,false
en,5,berob,berob,false
en,5,beroe,beroe,false
en,5,berri,berri,false
en,5,berry,berry,true
en,5,berth,berth,false
en,5,berun,berun,false
en,5,beryl,beryl,false
en,5,beryx,beryx,false
en,5,besan,besan,false
en,5,besee,besee,false
en,5,beset,beset,false
en,5,besew,besew,false
en,5,besin,besin,false
en,5,besit,besit,false
en,5,besom,besom,false
en,5,besot,besot,false
en,5,bespy,bespy,false
en,5,besra,besra,false
en,5,bessi,bessi,false
en,5,bessy,bessy,false
en,5,bests,bests,false
en,5,betag,betag,false
en,5,betas,betas,false
en,5,betel,betel,false
en,5,betes,betes,false
en,5,beths,beths,false
en,5,betis,betis,false
en,5,beton,beton,false
en,5,betso,betso,false
en,5,betsy,betsy,false
en,5,betta,betta,false
en,5,betty,betty,true
en,5,bevel,bevel,false
en,5,bever,bever,false
en,5,bevil,bevil,false
en,5,bevor,bevor,false
en,5,bevue,bevue,false
en,5,bevvy,bevvy,false
en,5,bewet,bewet,false
en,5,bewig,bewig,false
en,5,bewit,bewit,false
en,5,bewry,bewry,false
en,5,bezan,bezan,false
en,5,bezel,bezel,false
en,5,bezil,bezil,false
en,5,bezzi,bezzi,false
en,5,bezzo,bezzo,false
en,5,bhaga,bhaga,false
en,5,bhalu,bhalu,false
en,5,bhang,bhang,false
en,5,bhara,bhara,false
en,5,bhava,bhava,false
en,5,bhili,bhili,false
en,5,bhima,bhima,false
en,5,bhoot,bhoot,false
en,5,bhuts,bhuts,false
en,5,biabo,biabo,false
en,5,biali,biali,false
en,5,bialy,bialy,false
en,5,bibbs,bibbs,false
en,5,bibby,bibby,false
en,5,bibio,bibio,false
en,5,bible,bible,false
en,5,bicep,bicep,false
en,5,bices,bices,false
en,5,bichy,bichy,false
en,5,bidar,bidar,false
en,5,biddy,biddy,false
en,5,bided,bided,false
en,5,bider,bider,false
en,5,bides,bides,false
en,5,bidet,bidet,false
en,5,bidri,bidri,false
en,5,bidry,bidry,false
en,5,bield,bield,false
en,5,biens,biens,false
en,5,biers,biers,false
en,5,bifer,bifer,false
en,5,biffs,biffs,false
en,5,biffy,biffy,false
en,5,bifid,bifid,false
en,5,bigae,bigae,false
en,5,bigam,bigam,false
en,5,bigas,bigas,false
en,5,biggy,biggy,false
en,5,bigha,bigha,false
en,5,bight,bight,false
en,5,bigly,bigly,false
en,5,bigot,bigot,false
en,5,bihai,bihai,false
en,5,biham,biham,false
en,5,bijou,bijou,false
en,5,biked,biked,false
en,5,biker,biker,false
en,5,bikes,bikes,true
en,5,bikie,bikie,false
en,5,bikol,bikol,false
en,5,bilbi,bilbi,false
en,5,bilbo,bilbo,false
en,5,bilby,bilby,false
en,5,bilch,bilch,false
en,5,biles,biles,false
en,5,bilge,bilge,false
en,5,bilgy,bilgy,false
en,5,bilic,bilic,false
en,5,bilin,bilin,false
en,5,bilio,bilio,false
en,5,bilks,bilks,false
en,5,billa,billa,false
en,5,bills,bills,true
en,5,billy,billy,true
en,5,bilos,bilos,false
en,5,bilsh,bilsh,false
en,5,bimah,bimah,false
en,5,bimas,bimas,false
en,5,bimbo,bimbo,false
en,5,binal,binal,false
en,5,bindi,bindi,false
en,5,binds,binds,false
en,5,bines,bines,false
en,5,binge,binge,false
en,5,bingo,bingo,true
en,5,bingy,bingy,false
en,5,binit,binit,false
en,5,binna,binna,false
en,5,binny,binny,false
en,5,bints,bints,false
en,5,biome,biome,false
en,5,biont,biont,false
en,5,biose,biose,false
en,5,biota,biota,false
en,5,biped,biped,false
en,5,bipod,bipod,false
en,5,birch,birch,false
en,5,birde,birde,false
en,5,birds,birds,true
en,5,birdy,birdy,false
en,5,birks,birks,false
en,5,birky,birky,false
en,5,birle,birle,false
en,5,birls,birls,false
en,5,birma,birma,false
en,5,birne,birne,false
en,5,birny,birny,false
en,5,biron,biron,false
en,5,birri,birri,false
en,5,birrs,birrs,false
en,5,birse,birse,false
en,5,birsy,birsy,false
en,5,birth,birth,true
en,5,bises,bises,false
en,5,biset,biset,false
en,5,bisie,bisie,false
en,5,bisks,bisks,false
en,5,bisme,bisme,false
en,5,bison,bison,false
en,5,bisso,bisso,false
en,5,bisti,bisti,false
en,5,bitch,bitch,false
en,5,bited,bited,false
en,5,biter,biter,false
en,5,bites,bites,true
en,5,bitis,bitis,false
en,5,bitsy,bitsy,false
en,5,bitte,bitte,false
en,5,bitts,bitts,false
en,5,bitty,bitty,false
en,5,biune,biune,false
en,5,bivvy,bivvy,false
en,5,bixin,bixin,false
en,5,bizel,bizel,false
en,5,bizen,bizen,false
en,5,bizes,bizes,false
en,5,bizet,bizet,false
en,5,blabs,blabs,false
en,5,black,black,true
en,5,blade,blade,true
en,5,blady,blady,false
en,5,blaff,blaff,false
en,5,blahs,blahs,false
en,5,blain,blain,false
en,5,blair,blair,true
en,5,blake,blake,true
en,5,blame,blame,true
en,5,blams,blams,false
en,5,blanc,blanc,false
en,5,bland,bland,false
en,5,blank,blank,true
en,5,blare,blare,false
en,5,blart,blart,false
en,5,blase,blase,false
en,5,blash,blash,false
en,5,blast,blast,true
en,5,blate,blate,false
en,5,blats,blats,false
en,5,blawn,blawn,false
en,5,blaws,blaws,false
en,5,blayk,blayk,false
en,5,blaze,blaze,false
en,5,blazy,blazy,false
en,5,bleak,bleak,false
en,5,blear,blear,false
en,5,bleat,bleat,false
en,5,blebs,blebs,false
en,5,bleck,bleck,false
en,5,bleed,bleed,true
en,5,bleep,bleep,true
en,5,blend,blend,true
en,5,blenk,blenk,false
en,5,blens,blens,false
en,5,blent,blent,false
en,5,blere,blere,false
en,5,bless,bless,true
en,5,blest,blest,false
en,5,blets,blets,false
en,5,blibe,blibe,false
en,5,blick,blick,false
en,5,blier,blier,false
en,5,blimp,blimp,false
en,5,blimy,blimy,false
en,5,blind,blind,true
en,5,blini,blini,false
en,5,blink,blink,true
en,5,bliny,bliny,false
en,5,blips,blips,false
en,5,blirt,blirt,false
en,5,bliss,bliss,true
en,5,blist,blist,false
en,5,blite,blite,false
en,5,blitz,blitz,false
en,5,blizz,blizz,false
en,5,bloat,bloat,false
en,5,blobs,blobs,false
en,5,block,block,true
en,5,blocs,blocs,false
en,5,bloke,bloke,true
en,5,blond,blond,true
en,5,blood,blood,true
en,5,bloom,bloom,true
en,5,bloop,bloop,false
en,5,blore,blore,false
en,5,blote,blote,false
en,5,blots,blots,false
en,5,blout,blout,false
en,5,blown,blown,true
en,5,blows,blows,true
en,5,blowy,blowy,false
en,5,blued,blued,false
en,5,bluer,bluer,false
en,5,blues,blues,true
en,5,bluet,bluet,false
en,5,bluey,bluey,false
en,5,bluff,bluff,true
en,5,blume,blume,false
en,5,blunk,blunk,false
en,5,blunt,blunt,true
en,5,blurb,blurb,false
en,5,blurs,blurs,false
en,5,blurt,blurt,false
en,5,blush,blush,false
en,5,blype,blype,false
en,5,board,board,true
en,5,boars,boars,false
en,5,boart,boart,false
en,5,boast,boast,false
en,5,boats,boats,true
en,5,bobac,bobac,false
en,5,bobby,bobby,true
en,5,bobet,bobet,false
en,5,bobol,bobol,false
en,5,bocal,bocal,false
en,5,bocca,bocca,false
en,5,bocce,bocce,false
en,5,bocci,bocci,false
en,5,boche,boche,false
en,5,bocks,bocks,false
en,5,bocoy,bocoy,false
en,5,boded,boded,false
en,5,boden,boden,false
en,5,boder,boder,false
en,5,bodes,bodes,false
en,5,bodge,bodge,false
en,5,bodhi,bodhi,false
en,5,bodle,bodle,false
en,5,boers,boers,false
en,5,boffo,boffo,false
en,5,boffs,boffs,false
en,5,bogan,bogan,false
en,5,boget,boget,false
en,5,bogey,bogey,false
en,5,boggy,boggy,false
en,5,bogie,bogie,false
en,5,bogle,bogle,false
en,5,bogue,bogue,false
en,5,bogum,bogum,false
en,5,bogus,bogus,false
en,5,bohea,bohea,false
en,5,bohor,bohor,false
en,5,boiko,boiko,false
en,5,boils,boils,false
en,5,boily,boily,false
en,5,boing,boing,false
en,5,boise,boise,false
en,5,boist,boist,false
en,5,boite,boite,false
en,5,bokom,bokom,false
en,5,bokos,bokos,false
en,5,bolag,bolag,false
en,5,bolar,bolar,false
en,5,bolas,bolas,false
en,5,boldo,boldo,false
en,5,boldu,boldu,false
en,5,boled,boled,false
en,5,boles,boles,false
en,5,bolis,bolis,false
en,5,bolls,bolls,false
en,5,bolly,bolly,false
en,5,bolos,bolos,false
en,5,bolti,bolti,false
en,5,bolts,bolts,false
en,5,bolty,bolty,false
en,5,bolus,bolus,false
en,5,bombe,bombe,false
en,5,bombo,bombo,false
en,5,bombs,bombs,true
en,5,bomos,bomos,false
en,5,bonav,bonav,false
en,5,bonbo,bonbo,false
en,5,bonce,bonce,false
en,5,bonds,bonds,true
en,5,boned,boned,false
en,5,boner,boner,false
en,5,bones,bones,true
en,5,boney,boney,false
en,5,bongo,bongo,false
en,5,bongs,bongs,false
en,5,bonks,bonks,false
en,5,bonne,bonne,false
en,5,bonny,bonny,false
en,5,bonos,bonos,false
en,5,bonum,bonum,false
en,5,bonus,bonus,true
en,5,bonze,bonze,false
en,5,boobs,boobs,false
en,5,booby,booby,false
en,5,boodh,boodh,false
en,5,boody,boody,false
en,5,booed,booed,false
en,5,books,books,true
en,5,booky,booky,false
en,5,booly,booly,false
en,5,booms,booms,false
en,5,boomy,boomy,false
en,5,boone,boone,false
en,5,boong,boong,false
en,5,boonk,boonk,false
en,5,boons,boons,false
en,5,boors,boors,false
en,5,boort,boort,false
en,5,boose,boose,false
en,5,boost,boost,true
en,5,boosy,boosy,false
en,5,booth,booth,true
en,5,boots,boots,true
en,5,booty,booty,true
en,5,booze,booze,true
en,5,boozy,boozy,false
en,5,borak,borak,false
en,5,boral,boral,false
en,5,boran,boran,false
en,5,boras,boras,false
en,5,borax,borax,false
en,5,bored,bored,true
en,5,boree,boree,false
en,5,borel,borel,false
en,5,borer,borer,false
en,5,bores,bores,false
en,5,borgh,borgh,false
en,5,boric,boric,false
en,5,borid,borid,false
en,5,boris,boris,false
en,5,borne,borne,false
en,5,boron,boron,false
en,5,borts,borts,false
en,5,borty,borty,false
